id,source,region,zone,station_id,longitude,latitude,year,crab_id,sex,cw,ch,crpc_len,log_cw,log_ch
NEFSC_201704011700020033_84230_2037,NEFSC,NA,GB,201704011700020033,-66.466968,41.070873,2017,84230,M,117.05,29.38,72.97,4.76260119393692,3.380314170745731
NEFSC_201804011000100181_179799_2560,NEFSC,NA,SNE_OFF,201804011000100181,-70.161892,40.562723,2018,179799,M,117.07,29.78,72.73,4.762772046491581,3.393837027255863
NEFSC_202102013900020330_149937_3605,NEFSC,NA,GOM_OFF,202102013900020330,-67.448667,44.419667,2021,149937,M,117.07,30.36,72.24,4.762772046491581,3.4131259525274293
NEFSC_201604014000060412_218963_1618,NEFSC,NA,GOM_OFF,201604014000060412,-69.521853,43.694195,2016,218963,M,117.09,29.51,68.21,4.762942869860633,3.3847291889548483
NEFSC_201602013700050348_924478_1047,NEFSC,NA,GOM_OFF,201602013700050348,-69.252102,43.249358,2016,924478,M,117.13,32.38,74.26,4.763284429081783,3.477540948249489
NEFSC_201504013900040410_223877_610,NEFSC,NA,GOM_OFF,201504013900040410,-68.58897,43.852875,2015,223877,M,117.22,31.06,72.84,4.764052511048283,3.435920817720541
NEFSC_201704014000010110_84194_2185,NEFSC,NA,GOM_OFF,201704014000010110,-70.19403,43.203314999999996,2017,84194,M,117.33,31.63,70.46,4.764990477435532,3.4541060373175574
NEFSC_201702013900030355_176219_1948,NEFSC,NA,GOM_OFF,201702013900030355,-68.58581199999999,43.852104999999995,2017,176219,M,117.42,35.04,71.68,4.76575725063604,3.5564902660681907
NEFSC_202104013900010363_180563_4032,NEFSC,NA,GOM_OFF,202104013900010363,-69.016333,43.677667,2021,180563,M,117.42,28.21,72.31,4.76575725063604,3.339676525013905
NEFSC_201602012800070218_924622_771,NEFSC,NA,GOM_OFF,201602012800070218,-68.92863799999999,42.319358,2016,924622,M,117.44,30.48,73.35,4.765927564866206,3.4170707308184456
NEFSC_201602012200010255_924566_875,NEFSC,NA,GB,201602012200010255,-68.125827,41.94666,2016,924566,M,117.64,30.01,73.9,4.7676291136857945,3.4015306594522756
NEFSC_201704011700010041_84225_2140,NEFSC,NA,GB,201704011700010041,-65.875857,41.856665,2017,84225,M,117.72,34.88,74.74,4.7683089233652725,3.551913599040779
NEFSC_202104010400020159_180724_3762,NEFSC,NA,MAB,202104010400020159,-72.424167,39.575500000000005,2021,180724,M,117.78,28.3,74.61,4.768818477516425,3.342861804649192
NEFSC_201704012500040175_84347_2245,NEFSC,NA,GOM_IN,201704012500040175,-69.861818,41.776815,2017,84347,M,117.8,30.93,75.47,4.768988271217486,3.4317265866969784
NEFSC_201802011500020181_118774_2316,NEFSC,NA,GB,201802011500020181,-67.714575,40.500614999999996,2018,118774,M,117.8,30.17,74.03,4.768988271217486,3.40684805317097
NEFSC_201602012400020220_924601_801,NEFSC,NA,GOM_OFF,201602012400020220,-68.667733,42.249984999999995,2016,924601,M,117.82,33.28,75.71,4.7691580360935415,3.5049566159530077
NEFSC_201804011000060187_179628_2573,NEFSC,NA,SNE_OFF,201804011000060187,-69.968825,40.185958,2018,179628,M,117.95,31.18,72.72,4.770260805853684,3.4397768636296306
NEFSC_202104010400020159_180720_3764,NEFSC,NA,MAB,202104010400020159,-72.424167,39.575500000000005,2021,180720,M,117.95,30.53,74.2,4.770260805853684,3.4187098067467865
NEFSC_201602013600060263_924592_915,NEFSC,NA,GOM_OFF,201602013600060263,-67.962192,43.593143,2016,924592,M,117.96,29.83,74.37,4.770345583947075,3.395514598526657
NEFSC_201602013800040336_924922_985,NEFSC,NA,GOM_OFF,201602013800040336,-67.926722,44.022144999999995,2016,924922,M,117.96,30.13,72.87,4.770345583947075,3.40552135314221
MassDMF_2015_11_10_Ashley Ann_S111015-26_5538,MassDMF,SNEI,SNE_IN,2015_11_10_Ashley Ann,-71.0698,41.2088,2015,S111015-26,M,118,35,71,4.770684624465665,3.5553480614894135
MassDMF_2015_11_12_Ashley Ann_S111215-23_5579,MassDMF,SNEI,SNE_IN,2015_11_12_Ashley Ann,-71.0698,41.2088,2015,S111215-23,M,118,30,70,4.770684624465665,3.4011973816621555
MassDMF_2015_11_12_Ashley Ann_S111215-41_5594,MassDMF,SNEI,SNE_IN,2015_11_12_Ashley Ann,-71.0698,41.2088,2015,S111215-41,M,118,37,73,4.770684624465665,3.6109179126442243
MassDMF_2015_11_13_Ashley Ann_S111315-03_5621,MassDMF,SNEI,SNE_IN,2015_11_13_Ashley Ann,-71.0698,41.2088,2015,S111315-03,M,118,35,71,4.770684624465665,3.5553480614894135
MassDMF_2015_12_1_Cailyn Grace_S120115-24_5702,MassDMF,SNEI,SNE_IN,2015_12_1_Cailyn Grace,-71.325,41.1667,2015,S120115-24,M,118,33,71,4.770684624465665,3.4965075614664802
MassDMF_2016_1_7_Gladys Elaine_S010716-09_5922,MassDMF,GOMO,GOM_OFF,2016_1_7_Gladys Elaine,-67.5833,42.75,2016,S010716-09,M,118,34,71,4.770684624465665,3.5263605246161616
MassDMF_2016_11_1_Gladys Elaine_N110116-23_6202,MassDMF,GOMO,GOM_OFF,2016_11_1_Gladys Elaine,-67.5833,42.75,2016,N110116-23,M,118,29,71,4.770684624465665,3.367295829986474
MassDMF_2016_11_2_Andrea C_S110216-04_6219,MassDMF,SNEO,SNE_OFF,2016_11_2_Andrea C,-70.89,40.63667,2016,S110216-04,M,118,35,71,4.770684624465665,3.5553480614894135
MassDMF_2016_11_3_Gladys Elaine_N110316-04_6307,MassDMF,GOMO,GOM_OFF,2016_11_3_Gladys Elaine,-67.5833,42.75,2016,N110316-04,M,118,34,70,4.770684624465665,3.5263605246161616
MassDMF_2016_11_7_Andrea C_S110716-01_6342,MassDMF,SNEO,SNE_OFF,2016_11_7_Andrea C,-70.89,40.63667,2016,S110716-01,M,118,36,72,4.770684624465665,3.58351893845611
MassDMF_2016_2_26_Freedom_S022616-58_6483,MassDMF,GB,GB,2016_2_26_Freedom,-68.1667,40.3333,2016,S022616-58,M,118,32,68,4.770684624465665,3.4657359027997265
MassDMF_2016_2_26_Freedom_S022616-78_6496,MassDMF,GB,GB,2016_2_26_Freedom,-68.1667,40.3333,2016,S022616-78,M,118,33,72,4.770684624465665,3.4965075614664802
MassDMF_2016_2_27_Freedom_S022916-38_6586,MassDMF,GB,GB,2016_2_27_Freedom,-68.1667,40.3333,2016,S022916-38,M,118,29,72,4.770684624465665,3.367295829986474
MassDMF_2016_4_12_Gladys Elaine_S041216-26_6684,MassDMF,GOMO,GOM_OFF,2016_4_12_Gladys Elaine,-67.5833,42.75,2016,S041216-26,M,118,29,71,4.770684624465665,3.367295829986474
MassDMF_2016_4_12_Gladys Elaine_S041216-29_6693,MassDMF,GOMO,GOM_OFF,2016_4_12_Gladys Elaine,-67.5833,42.75,2016,S041216-29,M,118,31,71,4.770684624465665,3.4339872044851463
MassDMF_2016_6_21_Miss Carla_N062116-04_7091,MassDMF,GOMI,GOM_IN,2016_6_21_Miss Carla,-70.6126,42.6289,2016,N062116-04,M,118,32,69,4.770684624465665,3.4657359027997265
MassDMF_2016_6_28_Andrea C_S062816-11_7125,MassDMF,SNEI,SNE_IN,2016_6_28_Andrea C,-71.01255,41.26207,2016,S062816-11,M,118,34,70,4.770684624465665,3.5263605246161616
MassDMF_2016_7_22_Andrea C_S072216-60_7244,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-60,M,118,35,71,4.770684624465665,3.5553480614894135
MassDMF_2016_7_25_Jeanne _N072516-14_7354,MassDMF,GOMI,GOM_IN,2016_7_25_Jeanne ,-70.7292,42.4304,2016,N072516-14,M,118,37,72,4.770684624465665,3.6109179126442243
MassDMF_2016_8_1_Miss Carla_N080116-01_7450,MassDMF,GOMI,GOM_IN,2016_8_1_Miss Carla,-70.6126,42.6289,2016,N080116-01,M,118,32,69,4.770684624465665,3.4657359027997265
MassDMF_2017_6_22_Direction_S062217-104_7687,MassDMF,GB,GB,2017_6_22_Direction,-66.37140666666667,41.12169333333333,2017,S062217-104,M,118,30,NA,4.770684624465665,3.4011973816621555
MassDMF_2017_6_23_Direction_S062217-105_7737,MassDMF,GB,GB,2017_6_23_Direction,-66.58051428571429,40.91335,2017,S062217-105,M,118,35,NA,4.770684624465665,3.5553480614894135
NEFSC_202104016400030050_180443_3727,NEFSC,NA,MAB,202104016400030050,-74.7795,36.074332999999996,2021,180443,M,118.03,32.32,77.55,4.770938829440977,3.4756862336528944
NEFSC_201702017600020004_175872_1629,NEFSC,NA,MAB,201702017600020004,-73.250137,38.539539999999995,2017,175872,M,118.05,29.33,73.11,4.771108263531522,3.3786108829893595
NEFSC_202104012400030312_180593_3967,NEFSC,NA,GOM_OFF,202104012400030312,-68.507,42.061833,2021,180593,M,118.05,28.7,73.1,4.771108263531522,3.3568971227655755
NEFSC_201804010500040159_179683_2547,NEFSC,NA,SNE_IN,201804010500040159,-71.692658,41.013073,2018,179683,M,118.21,32.71,72.84,4.772462703762286,3.4876808415502927
NEFSC_202102013700030242_150087_3480,NEFSC,NA,GOM_OFF,202102013700030242,-69.784,43.048832999999995,2021,150087,M,118.29,30.9,73.31,4.773139236557646,3.4307561839036995
NEFSC_201504010300020154_223682_194,NEFSC,NA,MAB,201504010300020154,-71.800083,39.882947,2015,223682,M,118.39,26.33,71.42,4.773984259423544,3.270708973508218
NEFSC_201702013800040356_176232_1951,NEFSC,NA,GOM_OFF,201702013800040356,-69.600813,43.580042999999996,2017,176232,M,118.42,29.28,71.36,4.77423762710363,3.3769046890931107
NEFSC_201602012400020220_924603_803,NEFSC,NA,GOM_OFF,201602012400020220,-68.667733,42.249984999999995,2016,924603,M,118.44,33.83,74.61,4.774406503233391,3.521347982792617
NEFSC_201904013510040364_188116_3295,NEFSC,NA,GOM_OFF,201904013510040364,-67.182712,44.268907999999996,2019,188116,M,118.45,30.37,74.79,4.774490930604794,3.4134552790576573
NEFSC_201904013510040364_188115_3297,NEFSC,NA,GOM_OFF,201904013510040364,-67.182712,44.268907999999996,2019,188115,M,118.47,29.79,72.83,4.7746597639666675,3.394172766725191
UMES_UMES_201602031_UMES_160228_4088,UMES,MAB,MAB,UMES_201602031,-74.24799,38.06182,2016,UMES_160228,M,118.52,35.23,71.01,4.775081722705364,3.561897992353146
NEFSC_201702012600060370_176172_2013,NEFSC,NA,GOM_OFF,201702012600060370,-70.442253,42.775397,2017,176172,M,118.6,31.82,73.48,4.775756486563625,3.4600950229096408
NEFSC_201804012400080255_179722_2660,NEFSC,NA,GOM_OFF,201804012400080255,-68.4738,41.93849,2018,179722,M,118.64,32.19,72.56,4.776093697829677,3.4716558453107167
NEFSC_201602014000030346_925013_1029,NEFSC,NA,GOM_OFF,201602014000030346,-69.943557,43.505102,2016,925013,M,118.67,27.61,71.43,4.7763465316770475,3.3181780259420632
NEFSC_201702035600030316_176110_1810,NEFSC,NA,GOM_IN,201702035600030316,-70.084,42.080833,2017,176110,M,118.67,31.36,72.72,4.7763465316770475,3.445533195482207
NEFSC_201702012400060226_176041_1751,NEFSC,NA,GOM_OFF,201702012400060226,-68.8275,41.720833,2017,176041,M,118.76,29.42,73.72,4.777104649895559,3.3816747151732915
NEFSC_201804011200020185_179675_2565,NEFSC,NA,SNE_OFF,201804011200020185,-70.40288,40.04744,2018,179675,M,118.81,30.6,74.09,4.777525578470196,3.4210000089583352
NEFSC_201702012400030225_175812_1732,NEFSC,NA,GOM_OFF,201702012400030225,-69.045667,41.907833,2017,175812,M,118.83,32.07,71.2,4.7776939003019345,3.4679210137050633
NEFSC_201504013600120404_223926_604,NEFSC,NA,GOM_OFF,201504013600120404,-67.621425,43.932187,2015,223926,M,118.92,30.02,69.83,4.778450998129897,3.401863826205316
NEFSC_201504016400030050_223861_167,NEFSC,NA,MAB,201504016400030050,-74.764343,36.445533,2015,223861,M,118.94,31.21,75.39,4.778619164278448,3.440738556282688
NEFSC_201602013800070347_925053_1033,NEFSC,NA,GOM_OFF,201602013800070347,-69.588537,43.38472,2016,925053,M,118.99,34.36,76.43,4.779039455967062,3.536893097116055
MassDMF_2015_11_12_Ashley Ann_S111215-13_5609,MassDMF,SNEI,SNE_IN,2015_11_12_Ashley Ann,-71.0698,41.2088,2015,S111215-13,M,119,35,73,4.77912349311153,3.5553480614894135
MassDMF_2015_12_1_Cailyn Grace_S120115-12_5696,MassDMF,SNEI,SNE_IN,2015_12_1_Cailyn Grace,-71.325,41.1667,2015,S120115-12,M,119,35,72,4.77912349311153,3.5553480614894135
MassDMF_2015_12_2_Cailyn Grace_S120215-36_5778,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-36,M,119,32,71,4.77912349311153,3.4657359027997265
MassDMF_2016_1_6_Gladys Elaine_S010516-40_5861,MassDMF,GOMO,GOM_OFF,2016_1_6_Gladys Elaine,-67.5833,42.75,2016,S010516-40,M,119,30,72,4.77912349311153,3.4011973816621555
MassDMF_2016_1_6_Gladys Elaine_S010516-44_5853,MassDMF,GOMO,GOM_OFF,2016_1_6_Gladys Elaine,-67.5833,42.75,2016,S010516-44,M,119,37,71,4.77912349311153,3.6109179126442243
MassDMF_2016_11_1_Gladys Elaine_N110116-07_6198,MassDMF,GOMO,GOM_OFF,2016_11_1_Gladys Elaine,-67.5833,42.75,2016,N110116-07,M,119,34,74,4.77912349311153,3.5263605246161616
MassDMF_2016_11_1_Gladys Elaine_N110116-15_6192,MassDMF,GOMO,GOM_OFF,2016_11_1_Gladys Elaine,-67.5833,42.75,2016,N110116-15,M,119,29,72,4.77912349311153,3.367295829986474
MassDMF_2016_11_2_Gladys Elaine_N110216-06_6245,MassDMF,GOMO,GOM_OFF,2016_11_2_Gladys Elaine,-67.5833,42.75,2016,N110216-06,M,119,35,70,4.77912349311153,3.5553480614894135
MassDMF_2016_11_9_Andrea C_S111016-03_6365,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S111016-03,M,119,35,71,4.77912349311153,3.5553480614894135
MassDMF_2016_11_9_Andrea C_S111016-18_6349,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S111016-18,M,119,33,71,4.77912349311153,3.4965075614664802
MassDMF_2016_2_26_Freedom_S022616-70_6527,MassDMF,GB,GB,2016_2_26_Freedom,-68.1667,40.3333,2016,S022616-70,M,119,30,70,4.77912349311153,3.4011973816621555
MassDMF_2016_2_27_Freedom_S022916-01_6602,MassDMF,GB,GB,2016_2_27_Freedom,-68.1667,40.3333,2016,S022916-01,M,119,34,71,4.77912349311153,3.5263605246161616
MassDMF_2016_4_11_Gladys Elaine_S041116-60_6650,MassDMF,GOMO,GOM_OFF,2016_4_11_Gladys Elaine,-67.5833,42.75,2016,S041116-60,M,119,29,69,4.77912349311153,3.367295829986474
MassDMF_2016_4_25_Cailyn Grace_S042516-03_6785,MassDMF,SNEI,SNE_IN,2016_4_25_Cailyn Grace,-71.1126,41.3096,2016,S042516-03,M,119,33,69,4.77912349311153,3.4965075614664802
MassDMF_2016_4_25_Cailyn Grace_S042516-08_6797,MassDMF,SNEI,SNE_IN,2016_4_25_Cailyn Grace,-71.1126,41.3096,2016,S042516-08,M,119,37,73,4.77912349311153,3.6109179126442243
MassDMF_2016_4_25_Cailyn Grace_S042516-21_6789,MassDMF,SNEI,SNE_IN,2016_4_25_Cailyn Grace,-71.1126,41.3096,2016,S042516-21,M,119,38,71,4.77912349311153,3.6375861597263857
MassDMF_2016_4_25_Cailyn Grace_S042516-36_6820,MassDMF,SNEI,SNE_IN,2016_4_25_Cailyn Grace,-71.1126,41.3096,2016,S042516-36,M,119,34,71,4.77912349311153,3.5263605246161616
MassDMF_2016_4_28_Aces High_S042816-62_6897,MassDMF,SNEO,SNE_OFF,2016_4_28_Aces High,-70,40,2016,S042816-62,M,119,33,72,4.77912349311153,3.4965075614664802
MassDMF_2016_4_28_Aces High_S042816-81_6887,MassDMF,SNEO,SNE_OFF,2016_4_28_Aces High,-70,40,2016,S042816-81,M,119,37,73,4.77912349311153,3.6109179126442243
MassDMF_2016_4_8_Gladys Elaine_S040816-25_6985,MassDMF,GOMO,GOM_OFF,2016_4_8_Gladys Elaine,-67.5833,42.75,2016,S040816-25,M,119,28,71,4.77912349311153,3.332204510175204
MassDMF_2016_4_8_Gladys Elaine_S040816-26_6988,MassDMF,GOMO,GOM_OFF,2016_4_8_Gladys Elaine,-67.5833,42.75,2016,S040816-26,M,119,32,71,4.77912349311153,3.4657359027997265
MassDMF_2016_5_24_Gladys Elaine_N052416-19_6998,MassDMF,GOMO,GOM_OFF,2016_5_24_Gladys Elaine,-67.5833,42.75,2016,N052416-19,M,119,30,70,4.77912349311153,3.4011973816621555
MassDMF_2016_6_15_Miss Carla_N061516-26_7071,MassDMF,GOMI,GOM_IN,2016_6_15_Miss Carla,-70.6126,42.6289,2016,N061516-26,M,119,30,70,4.77912349311153,3.4011973816621555
MassDMF_2016_6_15_Miss Carla_N061516-33_7063,MassDMF,GOMI,GOM_IN,2016_6_15_Miss Carla,-70.6126,42.6289,2016,N061516-33,M,119,33,70,4.77912349311153,3.4965075614664802
MassDMF_2016_6_28_Andrea C_S062816-32_7131,MassDMF,SNEI,SNE_IN,2016_6_28_Andrea C,-71.01255,41.26207,2016,S062816-32,M,119,33,73,4.77912349311153,3.4965075614664802
MassDMF_2016_6_29_Jeanne _N062916-02_7141,MassDMF,GOMI,GOM_IN,2016_6_29_Jeanne ,-70.7292,42.4304,2016,N062916-02,M,119,34,71,4.77912349311153,3.5263605246161616
MassDMF_2016_7_22_Andrea C_S072216-74_7310,MassDMF,SNEI,SNE_IN,2016_7_22_Andrea C,-71.01255,41.26207,2016,S072216-74,M,119,37,72,4.77912349311153,3.6109179126442243
MassDMF_2016_7_25_Jeanne _N072516-01_7339,MassDMF,GOMI,GOM_IN,2016_7_25_Jeanne ,-70.7292,42.4304,2016,N072516-01,M,119,34,72,4.77912349311153,3.5263605246161616
MassDMF_2017_6_21_Direction_S062217-108_7676,MassDMF,GB,GB,2017_6_21_Direction,-66.47390625,40.9763375,2017,S062217-108,M,119,31,NA,4.77912349311153,3.4339872044851463
MassDMF_2017_6_21_Direction_S062217-109_7666,MassDMF,GB,GB,2017_6_21_Direction,-66.47390625,40.9763375,2017,S062217-109,M,119,33,NA,4.77912349311153,3.4965075614664802
MassDMF_2017_6_21_Direction_S062217-111_7674,MassDMF,GB,GB,2017_6_21_Direction,-66.47390625,40.9763375,2017,S062217-111,M,119,36,NA,4.77912349311153,3.58351893845611
MassDMF_2017_6_23_Direction_S062217-110_7739,MassDMF,GB,GB,2017_6_23_Direction,-66.58051428571429,40.91335,2017,S062217-110,M,119,33,NA,4.77912349311153,3.4965075614664802
MassDMF_2017_6_25_Direction_S062217-107_7761,MassDMF,GB,GB,2017_6_25_Direction,-66.49242857142858,40.98211428571429,2017,S062217-107,M,119,30,NA,4.77912349311153,3.4011973816621555
NEFSC_201602010200070138_925091_708,NEFSC,NA,MAB,201602010200070138,-72.013397,40.122627,2016,925091,M,119.05,32.71,71.48,4.779543572932872,3.4876808415502927
NEFSC_201504012700020387_223934_567,NEFSC,NA,GOM_OFF,201504012700020387,-70.164332,42.952407,2015,223934,M,119.1,35.41,70.52,4.779963476361254,3.566994266123812
NEFSC_201702012900010330_175985_1869,NEFSC,NA,GOM_OFF,201702012900010330,-67.869833,42.713167,2017,175985,M,119.1,31.29,73.11,4.779963476361254,3.443298557680791
NEFSC_201804012700050288_179577_2718,NEFSC,NA,GOM_OFF,201804012700050288,-70.319127,43.095945,2018,179577,M,119.11,33.54,76.51,4.78004743589281,3.5127387563950627
NEFSC_201702012400030225_175811_1745,NEFSC,NA,GOM_OFF,201702012400030225,-69.045667,41.907833,2017,175811,M,119.17,30.93,73.65,4.7805510451027144,3.4317265866969784
NEFSC_201904011000010215_188109_3058,NEFSC,NA,SNE_OFF,201904011000010215,-70.392405,40.294534999999996,2019,188109,M,119.21,30.76,75.91,4.78088664372991,3.4262151446374434
NEFSC_202102013510030328_149917_3580,NEFSC,NA,GOM_OFF,202102013510030328,-66.9345,44.398333,2021,149917,M,119.38,29.02,73.81,4.782311682740504,3.367985247456042
NEFSC_201802012800070246_118654_2357,NEFSC,NA,GOM_OFF,201802012800070246,-69.147378,42.406165,2018,118654,M,119.45,28.97,72.07,4.782897873771819,3.366260811781259
NEFSC_201602012800050219_924608_787,NEFSC,NA,GOM_OFF,201602012800050219,-68.625202,42.516385,2016,924608,M,119.49,29.56,74.27,4.7832326858616625,3.386422096080001
NEFSC_201504016800010039_223744_148,NEFSC,NA,MAB,201504016800010039,-74.47972299999999,37.444505,2015,223744,M,119.51,29.46,72.46,4.783400049878789,3.3830334110344844
NEFSC_201602013700030352_924505_1107,NEFSC,NA,GOM_OFF,201602013700030352,-68.751578,43.000343,2016,924505,M,119.51,29.88,75.01,4.783400049878789,3.3971893602646164
NEFSC_201804011600070265_179724_2679,NEFSC,NA,GB,201804011600070265,-66.77517999999999,41.261423,2018,179724,M,119.6,31.28,73.61,4.784152841516532,3.4429789156771102
NEFSC_201704013800050108_84148_2178,NEFSC,NA,GOM_OFF,201704013800050108,-69.932088,43.420694999999995,2017,84148,M,119.63,34.2,75.09,4.784403646182813,3.5322256440685598
NEFSC_201804016800010032_179930_2483,NEFSC,NA,MAB,201804016800010032,-74.700947,37.105387,2018,179930,M,119.66,30.7,75.97,4.7846543879618855,3.4242626545931514
NEFSC_201702012700050317_176160_1812,NEFSC,NA,GOM_OFF,201702012700050317,-69.92483299999999,42.307333,2017,176160,M,119.68,30.15,72.88,4.784821514226167,3.4061849231731944
NEFSC_201504010500020216_223586_268,NEFSC,NA,SNE_IN,201504010500020216,-71.05663,41.321897,2015,223586,M,119.83,35.92,72.84,4.786074071694426,3.581294243433999
MassDMF_2015_10_28_Debbie Ann_S102815-02_5439,MassDMF,SNEO,SNE_OFF,2015_10_28_Debbie Ann,-71.75,40,2015,S102815-02,M,120,37,73,4.787491742782046,3.6109179126442243
MassDMF_2015_10_29_Debbie Ann_S102915-28_5466,MassDMF,SNEO,SNE_OFF,2015_10_29_Debbie Ann,-71.75,40,2015,S102915-28,M,120,34,74,4.787491742782046,3.5263605246161616
MassDMF_2015_10_29_Debbie Ann_S102915-45_5467,MassDMF,SNEO,SNE_OFF,2015_10_29_Debbie Ann,-71.75,40,2015,S102915-45,M,120,36,71,4.787491742782046,3.58351893845611
MassDMF_2015_11_12_Ashley Ann_S111215-48_5560,MassDMF,SNEI,SNE_IN,2015_11_12_Ashley Ann,-71.0698,41.2088,2015,S111215-48,M,120,31,70,4.787491742782046,3.4339872044851463
MassDMF_2015_12_14_Direction_S121415-06_5759,MassDMF,GB,GB,2015_12_14_Direction,-67.4167,40.5,2015,S121415-06,M,120,36,71,4.787491742782046,3.58351893845611
MassDMF_2015_12_2_Cailyn Grace_S120215-11_5799,MassDMF,SNEI,SNE_IN,2015_12_2_Cailyn Grace,-71.325,41.1667,2015,S120215-11,M,120,37,74,4.787491742782046,3.6109179126442243
MassDMF_2016_11_1_Gladys Elaine_N110116-25_6213,MassDMF,GOMO,GOM_OFF,2016_11_1_Gladys Elaine,-67.5833,42.75,2016,N110116-25,M,120,30,75,4.787491742782046,3.4011973816621555
MassDMF_2016_11_2_Andrea C_S110216-01_6217,MassDMF,SNEO,SNE_OFF,2016_11_2_Andrea C,-70.89,40.63667,2016,S110216-01,M,120,35,73,4.787491742782046,3.5553480614894135
MassDMF_2016_11_9_Andrea C_S110916-36_6460,MassDMF,SNEO,SNE_OFF,2016_11_9_Andrea C,-70.89,40.63667,2016,S110916-36,M,120,38,72,4.787491742782046,3.6375861597263857
MassDMF_2016_2_26_Freedom_S022616-06_6551,MassDMF,GB,GB,2016_2_26_Freedom,-68.1667,40.3333,2016,S022616-06,M,120,31,74,4.787491742782046,3.4339872044851463
MassDMF_2016_2_26_Freedom_S022616-81_6533,MassDMF,GB,GB,2016_2_26_Freedom,-68.1667,40.3333,2016,S022616-81,M,120,32,73,4.787491742782046,3.4657359027997265
MassDMF_2016_4_11_Gladys Elaine_S041116-10_6612,MassDMF,GOMO,GOM_OFF,2016_4_11_Gladys Elaine,-67.5833,42.75,2016,S041116-10,M,120,34,73,4.787491742782046,3.5263605246161616
MassDMF_2016_4_11_Gladys Elaine_S041116-64_6655,MassDMF,GOMO,GOM_OFF,2016_4_11_Gladys Elaine,-67.5833,42.75,2016,S041116-64,M,120,30,70,4.787491742782046,3.4011973816621555
MassDMF_2016_4_22_Cailyn Grace_S042216-27_6755,MassDMF,SNEI,SNE_IN,2016_4_22_Cailyn Grace,-71.1126,41.3096,2016,S042216-27,M,120,37,72,4.787491742782046,3.6109179126442243
MassDMF_2016_4_22_Cailyn Grace_S042216-41_6738,MassDMF,SNEI,SNE_IN,2016_4_22_Cailyn Grace,-71.1126,41.3096,2016,S042216-41,M,120,36,73,4.787491742782046,3.58351893845611
MassDMF_2016_4_22_Cailyn Grace_S042216-59_6736,MassDMF,SNEI,SNE_IN,2016_4_22_Cailyn Grace,-71.1126,41.3096,2016,S042216-59,M,120,35,72,4.787491742782046,3.5553480614894135
MassDMF_2016_4_28_Aces High_S042816-65_6950,MassDMF,SNEO,SNE_OFF,2016_4_28_Aces High,-70,40,2016,S042816-65,M,120,36,73,4.787491742782046,3.58351893845611
